Year,State,FIPS Code,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area
1999,Rhode Island,44.0,806405.75,539990.9166666666,66.5,517329.5833333333,63.916666666666664,22661.333333333332,3.9166666666666665
1999,South Carolina,45.0,2989560.3333333335,1958586.9166666667,65.16666666666667,1877426.8333333333,62.416666666666664,81160.08333333333,4.0
1999,South Dakota,46.0,556421.3333333334,403471.6666666667,72.0,392514.0,70.0,10957.666666666666,2.0
1999,Tennessee,47.0,4317552.833333333,2844169.1666666665,65.58333333333333,2731484.75,63.0,112684.41666666667,3.3333333333333335
1999,Texas,48.0,14925354.916666666,10268397.0,68.08333333333333,9784383.0,65.0,484014.0,4.0
1999,Utah,49.0,1554094.0833333333,1124002.75,72.0,1084629.25,69.0,39373.5,3.0
1999,Vermont,50.0,468457.0,337475.0833333333,71.58333333333333,327131.0,69.58333333333333,10344.083333333334,2.8333333333333335
1999,Virginia,51.0,5240615.583333333,3555885.4166666665,67.08333333333333,3459886.5,65.91666666666667,95998.91666666667,2.0
1999,Washington,53.0,4409013.25,3063528.5,69.0,2915879.5833333335,66.0,147648.91666666666,4.0
1999,West Virginia,54.0,1432274.5833333333,799311.0833333334,55.0,747732.75,52.0,51578.333333333336,6.0
1999,Wisconsin,55.0,4047570.0833333335,2958513.3333333335,73.0,2867551.75,70.08333333333333,90961.58333333333,3.0
1999,Wyoming,56.0,369959.4166666667,263809.8333333333,71.0,251404.75,67.41666666666667,12405.083333333334,4.0
2000,Alabama,1.0,3378393.4166666665,2147399.9166666665,63.083333333333336,2047897.1666666667,60.166666666666664,99502.75,4.0
2000,Alaska,2.0,436112.4166666667,319799.5833333333,72.83333333333333,299606.3333333333,68.16666666666667,20193.25,6.0
2000,Arizona,4.0,3849205.5,2511190.25,65.0,2411189.25,62.0,100001.0,3.75
2000,Arkansas,5.0,2026043.5833333333,1260795.4166666667,61.666666666666664,1208040.1666666667,59.25,52755.25,4.0
2000,California,6.0,25116226.083333332,16838829.416666668,66.83333333333333,16012264.833333334,63.083333333333336,826564.5833333334,4.583333333333333
2000,Colorado,8.0,3264672.4166666665,2358397.25,71.66666666666667,2293976.5,69.66666666666667,64420.75,2.0
2000,Connecticut,9.0,2594807.1666666665,1760360.4166666667,67.41666666666667,1723176.0833333333,66.0,37184.333333333336,2.0
2000,Delaware,10.0,597081.5,413057.75,68.83333333333333,398219.0,66.25,14838.75,3.0
2000,District of Columbia,11.0,458026.5,310117.5,67.33333333333333,292429.5,63.333333333333336,17688.0,5.0
2000,Florida,12.0,12489279.75,7917962.666666667,63.0,7620539.916666667,60.75,297422.75,3.0
2000,Georgia,13.0,6094409.0,4203318.166666667,68.5,4055573.6666666665,66.0,147744.5,3.0
2000,Hawaii,15.0,900553.5833333334,605435.8333333334,67.0,579750.0833333334,64.0,25685.75,4.0
2000,Idaho,16.0,951078.8333333334,661091.3333333334,69.0,630334.5833333334,66.0,30756.75,4.0
2000,Illinois,17.0,9346902.333333334,6494611.166666667,69.08333333333333,6205782.0,65.75,288829.1666666667,4.0
2000,Indiana,18.0,4600535.333333333,3126253.9166666665,67.5,3030937.0,65.41666666666667,95316.91666666667,2.8333333333333335
2000,Iowa,19.0,2233091.0833333335,1594528.1666666667,71.0,1551603.8333333333,69.0,42924.333333333336,2.0833333333333335
2000,Kansas,20.0,2001406.0,1402944.0,69.58333333333333,1349898.4166666667,67.16666666666667,53045.583333333336,3.0833333333333335
2000,Kentucky,21.0,3086152.6666666665,1957631.6666666667,63.0,1876384.6666666667,60.25,81247.0,4.0
2000,Los Angeles County,37.0,7057435.166666667,4665950.0,66.0,4413719.0,62.083333333333336,252231.0,5.0
2000,Louisiana,22.0,3289644.25,2026577.1666666667,61.0,1922256.4166666667,58.0,104320.75,4.75
2000,Maine,23.0,994236.3333333334,677436.6666666666,67.58333333333333,654913.3333333334,65.5,22523.333333333332,3.0
2000,Maryland,24.0,3994407.5833333335,2801499.8333333335,70.0,2702613.25,67.0,98886.58333333333,3.0
2000,Massachusetts,25.0,4928940.833333333,3340967.6666666665,67.33333333333333,3246514.5833333335,65.41666666666667,94453.08333333333,2.1666666666666665
2000,Michigan,26.0,7516639.0,5158466.083333333,68.0,4968259.416666667,65.58333333333333,190206.66666666666,3.25
2000,Minnesota,27.0,3730567.25,2799238.0833333335,74.41666666666667,2714339.0833333335,72.08333333333333,84899.0,2.5833333333333335
2000,Mississippi,28.0,2096381.1666666667,1309984.75,62.0,1240061.5833333333,59.0,69923.16666666667,5.0
2000,Missouri,29.0,4235659.75,2971885.0833333335,70.0,2870511.9166666665,67.33333333333333,101373.16666666667,3.0833333333333335
2000,Montana,30.0,686935.75,470102.75,67.91666666666667,447427.5,64.66666666666667,22675.25,4.083333333333333
2000,Nebraska,31.0,1283772.0833333333,938983.3333333334,73.0,912693.75,70.75,26289.583333333332,2.0
2000,Nevada,32.0,1522647.5,1070842.0833333333,69.91666666666667,1026729.25,67.0,44112.833333333336,3.75
2000,New Hampshire,33.0,949843.8333333334,685929.1666666666,72.0,667672.25,70.0,18256.916666666668,2.0
2000,New Jersey,34.0,6440442.333333333,4287646.333333333,66.0,4131042.8333333335,63.666666666666664,156603.5,3.0
2000,New Mexico,35.0,1342045.0,846256.8333333334,62.75,803663.8333333334,59.333333333333336,42593.0,5.0
2000,New York,36.0,14547331.666666666,9139912.5,62.416666666666664,8727588.75,59.5,412323.75,4.0
2000,New York city,51000.0,6206278.416666667,3658490.0,58.5,3447969.5833333335,55.0,210520.41666666666,5.25
2000,North Carolina,37.0,6114876.0,4129132.75,67.0,3974078.5,64.5,155054.25,3.3333333333333335
2000,North Dakota,38.0,485026.1666666667,342827.25,70.0,332726.5,68.0,10100.75,2.3333333333333335
2000,Ohio,39.0,8623110.166666666,5782839.833333333,66.58333333333333,5545371.416666667,64.0,237468.41666666666,3.8333333333333335
2000,Oklahoma,40.0,2579973.1666666665,1656000.25,64.0,1606250.4166666667,62.0,49749.833333333336,2.75
2000,Oregon,41.0,2642542.3333333335,1812392.0,68.0,1717996.0,64.58333333333333,94396.0,5.0
2000,Pennsylvania,42.0,9486292.083333334,6106997.75,64.0,5849096.0,61.083333333333336,257901.75,4.0
2000,Rhode Island,44.0,812627.25,542661.25,66.41666666666667,520912.5833333333,63.583333333333336,21748.666666666668,3.6666666666666665
2000,South Carolina,45.0,3027367.0,1965860.4166666667,64.25,1892596.1666666667,62.0,73264.25,3.0833333333333335
2000,South Dakota,46.0,561563.6666666666,408507.1666666667,72.08333333333333,398148.4166666667,70.5,10358.75,2.0
2000,Tennessee,47.0,4358398.833333333,2849349.3333333335,65.0,2738997.8333333335,62.416666666666664,110351.5,3.0
2000,Texas,48.0,15200556.833333334,10388753.666666666,68.0,9932977.666666666,65.0,455776.0,4.0
2000,Utah,49.0,1583059.1666666667,1142960.6666666667,72.0,1104800.25,69.08333333333333,38160.416666666664,3.0
2000,Vermont,50.0,473914.5833333333,334120.8333333333,70.0,324706.5833333333,68.0,9414.25,2.0
2000,Virginia,51.0,5304549.416666667,3607018.5,67.66666666666667,3524847.3333333335,66.0,82171.16666666667,2.0
2000,Washington,53.0,4465691.833333333,3087355.5,68.58333333333333,2929590.9166666665,65.33333333333333,157764.58333333334,4.75
2000,West Virginia,54.0,1430170.1666666667,799165.0833333334,55.166666666666664,754546.0833333334,52.083333333333336,44619.0,5.0
2000,Wisconsin,55.0,4086372.5,2986286.25,73.0,2885060.3333333335,70.0,101225.91666666667,3.0
2000,Wyoming,56.0,372818.25,265724.5833333333,71.0,255751.0,68.0,9973.583333333334,3.0833333333333335
2001,Alabama,1.0,3392313.25,2126942.5,62.333333333333336,2016673.75,59.0,110268.75,4.583333333333333
2001,Alaska,2.0,443270.0833333333,321621.6666666667,72.0,301400.9166666667,67.66666666666667,20220.75,6.0
2001,Arizona,4.0,3953194.0,2592750.0,65.0,2470131.1666666665,62.0,122618.83333333333,4.333333333333333
2001,Arkansas,5.0,2039773.5,1261124.5,61.083333333333336,1201103.0,58.416666666666664,60021.5,4.333333333333333
2001,California,6.0,25526367.916666668,17092874.083333332,66.41666666666667,16157987.916666666,62.833333333333336,934886.1666666666,5.0
2001,Colorado,8.0,3345497.4166666665,2395789.5,71.16666666666667,2304235.0833333335,68.41666666666667,91554.41666666667,3.3333333333333335
2001,Connecticut,9.0,2611577.1666666665,1749203.0833333333,66.41666666666667,1698723.4166666667,64.5,50479.666666666664,2.4166666666666665
2001,Delaware,10.0,604807.1666666666,421378.0833333333,69.33333333333333,406364.5833333333,66.66666666666667,15013.5,3.0833333333333335
2001,District of Columbia,11.0,460925.6666666667,311179.0,67.16666666666667,291056.6666666667,62.75,20122.333333333332,6.166666666666667
2001,Florida,12.0,12730444.0,8047336.916666667,62.75,7691661.666666667,60.083333333333336,355675.25,4.166666666666667
2001,Georgia,13.0,6226566.083333333,4256623.666666667,68.0,4082878.8333333335,65.16666666666667,173744.83333333334,3.5833333333333335
2001,Hawaii,15.0,907050.5,607292.1666666666,66.41666666666667,581284.3333333334,63.666666666666664,26007.833333333332,4.0
2001,Idaho,16.0,969339.75,678189.3333333334,69.66666666666667,643739.9166666666,65.91666666666667,34449.416666666664,4.583333333333333
2001,Illinois,17.0,9408240.5,6453112.083333333,68.25,6102427.75,64.41666666666667,350684.3333333333,5.083333333333333
2001,Indiana,18.0,4630122.5,3143224.1666666665,67.25,3010259.75,64.58333333333333,132964.41666666666,3.75
2001,Iowa,19.0,2240136.25,1610626.4166666667,71.0,1556990.0,69.0,53636.416666666664,3.0
2001,Kansas,20.0,2014243.25,1398345.1666666667,69.0,1338610.1666666667,66.08333333333333,59735.0,4.0
2001,Kentucky,21.0,3106382.0,1953221.4166666667,62.416666666666664,1851577.5833333333,59.166666666666664,101643.83333333333,4.583333333333333
2001,Los Angeles County,37.0,7139996.666666667,4728631.166666667,66.0,4457807.166666667,62.0,270824.0,5.333333333333333
2001,Louisiana,22.0,3296431.5833333335,2026342.5,61.0,1912999.9166666667,57.666666666666664,113342.58333333333,5.166666666666667
2001,Maine,23.0,1004669.8333333334,674865.1666666666,66.75,649548.6666666666,64.25,25316.5,3.3333333333333335
2001,Maryland,24.0,4049595.5833333335,2836137.0,69.58333333333333,2717226.4166666665,66.5,118910.58333333333,3.6666666666666665
2001,Massachusetts,25.0,4972559.416666667,3386427.0833333335,68.0,3258080.25,65.25,128346.83333333333,3.3333333333333335
2001,Michigan,26.0,7573057.166666667,5136561.916666667,67.33333333333333,4871147.833333333,63.916666666666664,265414.0833333333,4.666666666666667
2001,Minnesota,27.0,3780198.4166666665,2847680.5,75.0,2740281.5,72.08333333333333,107399.0,3.3333333333333335
2001,Mississippi,28.0,2104189.5,1294288.0833333333,61.166666666666664,1223221.0833333333,57.583333333333336,71067.0,5.25
2001,Missouri,29.0,4272690.833333333,2987197.8333333335,69.41666666666667,2852849.8333333335,66.33333333333333,134348.0,4.166666666666667
2001,Montana,30.0,693174.3333333334,465269.9166666667,66.58333333333333,443841.0,63.5,21428.916666666668,4.0
2001,Nebraska,31.0,1290958.3333333333,945208.9166666666,73.0,915494.1666666666,70.5,29714.75,2.8333333333333335
2001,Nevada,32.0,1579708.5833333333,1113234.25,70.0,1055538.75,66.41666666666667,57695.5,4.583333333333333
2001,New Hampshire,33.0,965420.1666666666,691843.1666666666,71.33333333333333,668413.5833333334,68.83333333333333,23429.583333333332,2.9166666666666665
2001,New Jersey,34.0,6488918.916666667,4293862.666666667,66.0,4111524.0,62.916666666666664,182338.66666666666,3.75
2001,New Mexico,35.0,1353306.9166666667,854946.75,62.833333333333336,812534.5,59.666666666666664,42412.25,4.416666666666667
2001,New York,36.0,14642217.666666666,9125816.083333334,62.0,8679996.833333334,58.75,445819.25,4.5
2001,New York city,51000.0,6247868.083333333,3650375.0,58.0,3428570.5833333335,54.416666666666664,221804.41666666666,5.666666666666667
2001,North Carolina,37.0,6202733.583333333,4191412.6666666665,67.0,3955868.8333333335,63.25,235543.83333333334,5.166666666666667
2001,North Dakota,38.0,484466.8333333333,342457.5,70.33333333333333,332736.75,68.33333333333333,9720.75,2.25
2001,Ohio,39.0,8667199.0,5820309.25,67.0,5565164.75,63.75,255144.5,3.9166666666666665
2001,Oklahoma,40.0,2593586.5833333335,1672117.8333333333,64.0,1611396.5833333333,61.75,60721.25,3.3333333333333335
2001,Oregon,41.0,2679819.8333333335,1815258.0833333333,67.25,1699513.5,63.0,115744.58333333333,5.833333333333333
2001,Pennsylvania,42.0,9515842.333333334,6177826.916666667,64.41666666666667,5881537.833333333,61.416666666666664,296289.0833333333,4.333333333333333
2001,Rhode Island,44.0,819601.5,541656.5,65.58333333333333,517544.75,62.666666666666664,24111.75,4.0
2001,South Carolina,45.0,3064190.5,1941372.0,62.833333333333336,1838978.6666666667,59.5,102393.33333333333,4.916666666666667
2001,South Dakota,46.0,566359.0833333334,413392.6666666667,72.5,400974.5,70.41666666666667,12418.166666666666,2.5
2001,Tennessee,47.0,4401203.75,2857507.5,64.33333333333333,2728343.25,61.5,129164.25,4.166666666666667
2001,Texas,48.0,15494856.916666666,10536998.0,67.66666666666667,10013468.583333334,64.25,523529.4166666667,4.583333333333333
2001,Utah,49.0,1620083.1666666667,1162638.3333333333,71.33333333333333,1111833.0833333333,68.16666666666667,50805.25,3.9166666666666665
2001,Vermont,50.0,478732.4166666667,338085.3333333333,70.0,326956.9166666667,68.0,11128.416666666666,3.0
2001,Virginia,51.0,5379277.916666667,3680397.1666666665,68.0,3559213.5,65.58333333333333,121183.66666666667,2.8333333333333335
2001,Washington,53.0,4534285.833333333,3085255.4166666665,67.5,2900254.6666666665,63.5,185000.75,5.416666666666667
2001,West Virginia,54.0,1426972.9166666667,796553.9166666666,55.25,753538.25,52.333333333333336,43015.666666666664,5.0
2001,Wisconsin,55.0,4127721.0,3017444.0,72.66666666666667,2883733.5833333335,69.41666666666667,133710.41666666666,4.0
2001,Wyoming,56.0,375042.5,268293.1666666667,71.0,258097.75,68.41666666666667,10195.416666666666,3.0
2002,Alabama,1.0,3404450.4166666665,2113208.6666666665,62.0,1988237.0833333333,58.0,124971.58333333333,5.25
2002,Alaska,2.0,452064.25,327172.6666666667,72.0,303681.5833333333,67.0,23491.083333333332,6.833333333333333
2002,Arizona,4.0,4064603.4166666665,2683524.5,65.75,2518280.6666666665,61.75,165243.83333333334,6.0
2002,Arkansas,5.0,2053078.5833333333,1277111.8333333333,61.916666666666664,1209163.4166666667,58.5,67948.41666666667,5.0
2002,California,6.0,25882405.916666668,17247296.083333332,66.0,16082531.0,61.75,1164765.0833333333,6.0
2002,Colorado,8.0,3405963.5,2449542.6666666665,71.41666666666667,2310114.5833333335,67.25,139428.08333333334,5.0
2002,Connecticut,9.0,2632063.0833333335,1776258.25,67.0,1698036.4166666667,64.0,78221.83333333333,3.9166666666666665
2002,Delaware,10.0,613177.0,417237.5833333333,67.58333333333333,399441.4166666667,64.75,17796.166666666668,4.0
